time	x_1i	x_2i	x_3i	x_4i	x_5i	x_6i	x_7i	mag
1987-03-22	-0.06800167421678749	0.047644120377571715	-0.0034883090915920345	-0.007061354436420975	-0.1698818603544988	5.033333333333334	0.002853026266980863	0.0
1987-03-29	-0.06800167421678749	0.047644120377571715	-0.0034883090915920345	-0.007061354436420975	-0.1698818603544988	5.033333333333334	0.002853026266980863	5.7
1987-04-05	0.05971507657366504	-0.04916541304565037	-0.025021081261916267	0.018016331553798448	-0.007118648077353852	4.65	0.002304539296384596	4.6
1987-04-12	0.0543335030921267	-0.016249643869103436	-0.06800167421678749	0.047644120377571715	-0.0034883090915920345	4.6	0.0021930785764979702	6.7
1987-04-19	-0.0895122966013332	0.05971507657366504	-0.04916541304565037	-0.025021081261916267	0.018016331553798448	5.0	0.004276820349208885	6.1
1987-04-26	-0.04939787362742965	-0.012558215337331148	-0.016249643869103436	-0.07579940259282136	0.0920490464619248	5.6	0.004896919543400222	6.7
1987-05-03	-0.026006903438682283	-0.1217123080930378	0.0543335030921267	-0.016249643869103436	-0.06800167421678749	5.65	0.006084316913218695	5.1
1987-05-10	0.01752843338939336	-0.04134366051722993	-0.04939787362742965	-0.012558215337331148	-0.016249643869103436	4.8	0.005772562582770326	5.2
1987-05-17	0.03209507311851878	0.01752843338939336	-0.04134366051722993	-0.04939787362742965	-0.012558215337331148	4.840000000000002	0.004624698561556302	5.8
1987-05-24	-0.002779662582585773	0.03209507311851878	0.01752843338939336	-0.04134366051722993	-0.04939787362742965	4.7	0.004714356473549257	0.0
1987-05-31	-0.002779662582585773	0.03209507311851878	0.01752843338939336	-0.04134366051722993	-0.04939787362742965	4.7	0.004714356473549257	4.7
1987-06-07	0.02556946264083904	0.016155386383989608	0.030365642634793355	-0.002437063600721712	-0.060944314116992415	4.6	0.0040271116088846535	0.0
1987-06-14	0.02556946264083904	0.016155386383989608	0.030365642634793355	-0.002437063600721712	-0.060944314116992415	4.6	0.0040271116088846535	0.0
1987-06-21	0.02556946264083904	0.016155386383989608	0.030365642634793355	-0.002437063600721712	-0.060944314116992415	4.6	0.0040271116088846535	4.8
1987-06-28	0.07938453690582448	-0.002779662582585773	0.03209507311851878	0.01752843338939336	-0.04134366051722993	5.0	0.0027243870525199784	0.0
1987-07-05	0.07938453690582448	-0.002779662582585773	0.03209507311851878	0.01752843338939336	-0.04134366051722993	5.0	0.0027243870525199784	5.0
1987-07-12	0.12569536788501626	0.02556946264083904	0.016155386383989608	0.030365642634793355	-0.002437063600721712	4.8	0.0016900811669755679	4.8
1987-07-19	0.01991591834980577	0.13619037017402968	0.005619534462990572	0.002779662582584552	0.041920316786029484	4.7	0.0015132335505867345	0.0
1987-07-26	0.01991591834980577	0.13619037017402968	0.005619534462990572	0.002779662582584552	0.041920316786029484	4.7	0.0015132335505867345	0.0
1987-08-02	0.01991591834980577	0.13619037017402968	0.005619534462990572	0.002779662582584552	0.041920316786029484	4.7	0.0015132335505867345	0.0
1987-08-09	0.01991591834980577	0.13619037017402968	0.005619534462990572	0.002779662582584552	0.041920316786029484	4.7	0.0015132335505867345	0.0
1987-08-16	0.01991591834980577	0.13619037017402968	0.005619534462990572	0.002779662582584552	0.041920316786029484	4.7	0.0015132335505867345	4.9
1987-08-23	0.032848837599517955	0.07306926473908948	0.07938453690582448	-0.002779662582585773	0.03209507311851878	0.0	0.0013107338056772585	0.0
1987-08-30	0.032848837599517955	0.07306926473908948	0.07938453690582448	-0.002779662582585773	0.03209507311851878	0.0	0.0013107338056772585	0.0
1987-09-06	0.032848837599517955	0.07306926473908948	0.07938453690582448	-0.002779662582585773	0.03209507311851878	0.0	0.0013107338056772585	4.8
1987-09-13	0.016564429006358128	0.01991591834980577	0.13619037017402968	0.005619534462990572	0.002779662582584552	0.0	0.001349623633476348	4.6
1987-09-20	0.035579681057100083	0.041068036113781736	0.12569536788501626	0.02556946264083904	0.016155386383989608	0.0	0.0009953238500613852	0.0
1987-09-27	0.035579681057100083	0.041068036113781736	0.12569536788501626	0.02556946264083904	0.016155386383989608	0.0	0.0009953238500613852	5.9
1987-10-04	-0.004195595504901784	0.040362690933218204	0.1119840436224978	0.028723180020055805	0.03440899722539148	0.0	0.0013893109579919526	5.7
1987-10-11	-0.044595415601880066	0.032848837599517955	0.07306926473908948	0.07938453690582448	-0.002779662582585773	5.7	0.0017836134861365582	4.6
1987-10-18	-0.03256496255718255	0.016564429006358128	0.01991591834980577	0.13619037017402968	0.005619534462990572	4.6	0.0016900811669755887	5.1
1987-10-25	-0.09965263366615518	0.035579681057100083	0.041068036113781736	0.12569536788501626	0.02556946264083904	5.0	0.001981172594663423	0.0
1987-11-01	-0.09965263366615518	0.035579681057100083	0.041068036113781736	0.12569536788501626	0.02556946264083904	5.0	0.001981172594663423	0.0
1987-11-08	-0.09965263366615518	0.035579681057100083	0.041068036113781736	0.12569536788501626	0.02556946264083904	5.0	0.001981172594663423	0.0
1987-11-15	-0.09965263366615518	0.035579681057100083	0.041068036113781736	0.12569536788501626	0.02556946264083904	5.0	0.001981172594663423	5.0
1987-11-22	0.01974640267638039	-0.044595415601880066	0.032848837599517955	0.07306926473908948	0.07938453690582448	0.0	0.0015561861271646653	0.0
1987-11-29	0.01974640267638039	-0.044595415601880066	0.032848837599517955	0.07306926473908948	0.07938453690582448	0.0	0.0015561861271646653	4.8
1987-12-06	0.02421041430288406	-0.03256496255718255	0.016564429006358128	0.01991591834980577	0.13619037017402968	0.0	0.001429803380080055	0.0
1987-12-13	0.02421041430288406	-0.03256496255718255	0.016564429006358128	0.01991591834980577	0.13619037017402968	0.0	0.001429803380080055	4.5
1987-12-20	0.05137428354755425	-0.09965263366615518	0.035579681057100083	0.041068036113781736	0.12569536788501626	4.5	0.0013893109579919526	6.7
1987-12-27	-0.008281740692280716	0.05137428354755425	-0.09965263366615518	0.035579681057100083	0.041068036113781736	0.0	0.0014711084268870425	0.0
1988-01-03	-0.008281740692280716	0.05137428354755425	-0.09965263366615518	0.035579681057100083	0.041068036113781736	0.0	0.0014711084268870425	0.0
1988-01-10	-0.008281740692280716	0.05137428354755425	-0.09965263366615518	0.035579681057100083	0.041068036113781736	0.0	0.0014711084268870425	4.7
1988-01-17	0.02764798076797081	0.007603194711188754	-0.0476200089806178	-0.004195595504901784	0.040362690933218204	0.0	0.0015132335505867345	5.1
1988-01-24	-0.007797728376033763	-0.011948674300346629	0.01974640267638039	-0.044595415601880066	0.032848837599517955	5.15	0.0017836134861365582	0.0
1988-01-31	-0.007797728376033763	-0.011948674300346629	0.01974640267638039	-0.044595415601880066	0.032848837599517955	5.15	0.0017836134861365582	5.5
1988-02-07	0.1065800883683754	0.03372309761832748	0.02764798076797081	0.007603194711188754	-0.0476200089806178	4.72	0.0005741117081003807	5.0
1988-02-14	0.0967679326878863	0.1817348979748168	-0.04925004592573201	-0.01627881934528741	0.02421041430288406	0.0	0.0003283631575750849	5.2
1988-02-21	0.07318937340863596	0.11309506700894055	0.012477336197180609	-0.008281740692280716	0.05137428354755425	5.2	0.0003726999662236294	4.6
1988-02-28	0.056562017387311814	0.1065800883683754	0.03372309761832748	0.02764798076797081	0.007603194711188754	4.6	0.00038842784158202797	4.7
1988-03-06	-0.037669744288594036	0.19505703206972505	0.07530682883704598	-0.007797728376033763	-0.011948674300346629	4.7	0.00035745254835717235	4.5
1988-03-13	0.02538175283617061	0.0967679326878863	0.1817348979748168	-0.04925004592573201	-0.01627881934528741	0.0	0.0002755555513302108	0.0
1988-03-20	0.02538175283617061	0.0967679326878863	0.1817348979748168	-0.04925004592573201	-0.01627881934528741	0.0	0.0002755555513302108	5.6
1988-03-27	-0.017764977443545105	0.07318937340863596	0.11309506700894055	0.012477336197180609	-0.008281740692280716	0.0	0.00042136095117937335	0.0
1988-04-03	-0.017764977443545105	0.07318937340863596	0.11309506700894055	0.012477336197180609	-0.008281740692280716	0.0	0.00042136095117937335	4.8
1988-04-10	-0.017580874476571973	0.056562017387311814	0.1065800883683754	0.03372309761832748	0.02764798076797081	0.0	0.0004385841927434498	0.0
1988-04-17	-0.017580874476571973	0.056562017387311814	0.1065800883683754	0.03372309761832748	0.02764798076797081	0.0	0.0004385841927434498	0.0
1988-04-24	-0.017580874476571973	0.056562017387311814	0.1065800883683754	0.03372309761832748	0.02764798076797081	0.0	0.0004385841927434498	0.0
1988-05-01	-0.017580874476571973	0.056562017387311814	0.1065800883683754	0.03372309761832748	0.02764798076797081	0.0	0.0004385841927434498	0.0
1988-05-08	-0.017580874476571973	0.056562017387311814	0.1065800883683754	0.03372309761832748	0.02764798076797081	0.0	0.0004385841927434498	0.0
1988-05-15	-0.017580874476571973	0.056562017387311814	0.1065800883683754	0.03372309761832748	0.02764798076797081	0.0	0.0004385841927434498	4.5
1988-05-22	0.012287991452426315	-0.037669744288594036	0.19505703206972505	0.07530682883704598	-0.007797728376033763	0.0	0.0003283631575750849	0.0
1988-05-29	0.012287991452426315	-0.037669744288594036	0.19505703206972505	0.07530682883704598	-0.007797728376033763	0.0	0.0003283631575750849	0.0
1988-06-05	0.012287991452426315	-0.037669744288594036	0.19505703206972505	0.07530682883704598	-0.007797728376033763	0.0	0.0003283631575750849	4.9
1988-06-12	-0.012828075082064629	0.02538175283617061	0.0967679326878863	0.1817348979748168	-0.04925004592573201	4.7	0.00030108796056706487	0.0
1988-06-19	-0.012828075082064629	0.02538175283617061	0.0967679326878863	0.1817348979748168	-0.04925004592573201	4.7	0.00030108796056706487	0.0
1988-06-26	-0.012828075082064629	0.02538175283617061	0.0967679326878863	0.1817348979748168	-0.04925004592573201	4.7	0.00030108796056706487	4.7
1988-07-03	0.04189951724630059	-0.017580874476571973	0.056562017387311814	0.1065800883683754	0.03372309761832748	0.0	0.0003283631575750849	0.0
1988-07-10	0.04189951724630059	-0.017580874476571973	0.056562017387311814	0.1065800883683754	0.03372309761832748	0.0	0.0003283631575750849	4.6
1988-07-17	0.07962618461175207	0.012287991452426315	-0.037669744288594036	0.19505703206972505	0.07530682883704598	0.0	0.0001894418252329007	0.0
1988-07-24	0.07962618461175207	0.012287991452426315	-0.037669744288594036	0.19505703206972505	0.07530682883704598	0.0	0.0001894418252329007	4.5
1988-07-31	0.0814174938734411	-0.012828075082064629	0.02538175283617061	0.0967679326878863	0.1817348979748168	4.5	0.00017156982502530228	5.3
1988-08-07	0.039344207933256665	-0.0670725068576461	0.07962618461175207	0.012287991452426315	-0.037669744288594036	4.8	0.00022943557928367065	5.0
1988-08-14	-0.013404564397150986	3.1086244689504387e-15	0.051897885687359535	0.04189951724630059	-0.017580874476571973	0.0	0.00025169492531187395	5.2
1988-08-21	-0.058074562241905214	0.039344207933256665	-0.0670725068576461	0.07962618461175207	0.012287991452426315	0.0	0.00034267660289742836	0.0
1988-08-28	-0.058074562241905214	0.039344207933256665	-0.0670725068576461	0.07962618461175207	0.012287991452426315	0.0	0.00034267660289742836	5.0
1988-09-04	-0.08486394096834715	0.06633285708444481	-0.08772807919607106	0.0814174938734411	-0.012828075082064629	5.0	0.00035745254835717235	5.4
1988-09-11	-0.09953748331832092	0.026516132851194918	-0.02651613285119181	0.045654793255883515	0.042343046594829785	0.0	0.00045632390058104405	0.0
1988-09-18	-0.09953748331832092	0.026516132851194918	-0.02651613285119181	0.045654793255883515	0.042343046594829785	0.0	0.00045632390058104405	4.7
1988-09-25	-0.0803928385365098	-0.013404564397150986	3.1086244689504387e-15	0.051897885687359535	0.04189951724630059	5.7	0.0004385841927434421	0.0
1988-10-02	-0.0803928385365098	-0.013404564397150986	3.1086244689504387e-15	0.051897885687359535	0.04189951724630059	5.7	0.0004385841927434421	5.7
1988-10-09	0.07302135046713176	-0.09953748331832092	0.026516132851194918	-0.02651613285119181	0.045654793255883515	0.0	0.0002755555513302054	0.0
1988-10-16	0.07302135046713176	-0.09953748331832092	0.026516132851194918	-0.02651613285119181	0.045654793255883515	0.0	0.0002755555513302054	4.6
1988-10-23	0.06728127008247163	-0.0803928385365098	-0.013404564397150986	3.1086244689504387e-15	0.051897885687359535	4.6	0.0002755555513302054	5.6
1988-10-30	0.09578368178976417	-0.09578368178976417	-0.058074562241905214	0.039344207933256665	-0.0670725068576461	5.0	0.00034267660289742836	5.0
1988-11-06	-0.012828075082064629	0.07302135046713176	-0.09953748331832092	0.026516132851194918	-0.02651613285119181	0.0	0.00030108796056705907	0.0
1988-11-13	-0.012828075082064629	0.07302135046713176	-0.09953748331832092	0.026516132851194918	-0.02651613285119181	0.0	0.00030108796056705907	5.0
1988-11-20	-0.025381752836167948	0.06728127008247163	-0.0803928385365098	-0.013404564397150986	3.1086244689504387e-15	0.0	0.0003283631575750725	0.0
1988-11-27	-0.025381752836167948	0.06728127008247163	-0.0803928385365098	-0.013404564397150986	3.1086244689504387e-15	0.0	0.0003283631575750725	4.9
1988-12-04	-0.01814196621518338	0.09578368178976417	-0.09578368178976417	-0.058074562241905214	0.039344207933256665	4.9	0.0003884278415820208	5.0
1988-12-11	0.09293413344713852	0.035722840691755575	-0.029611525793871833	-0.08486394096834715	0.06633285708444481	0.0	0.00018033584225875525	4.6
1988-12-18	0.06707250685764632	-0.012828075082064629	0.07302135046713176	-0.09953748331832092	0.026516132851194918	4.5	0.00018944182523289663	0.0
1988-12-25	0.06707250685764632	-0.012828075082064629	0.07302135046713176	-0.09953748331832092	0.026516132851194918	4.5	0.00018944182523289663	0.0
1989-01-01	0.06707250685764632	-0.012828075082064629	0.07302135046713176	-0.09953748331832092	0.026516132851194918	4.5	0.00018944182523289663	5.2
1989-01-08	-0.06782460049713301	0.09293413344713852	0.035722840691755575	-0.029611525793871833	-0.08486394096834715	4.866666666666667	0.0002881083558365865	5.7
1989-01-15	-0.049172835360422384	-0.06782460049713301	0.09293413344713852	0.035722840691755575	-0.029611525793871833	5.175	0.0004046451693262674	5.1
1989-01-22	-0.07870285860296389	-0.054244431775581685	0.06707250685764632	-0.012828075082064629	0.07302135046713176	0.0	0.0004745890793294466	0.0
1989-01-29	-0.07870285860296389	-0.054244431775581685	0.06707250685764632	-0.012828075082064629	0.07302135046713176	0.0	0.0004745890793294466	4.6
1989-02-05	-0.11203423346506568	-0.020913056913479892	0.07962618461174964	-0.025381752836167948	0.06728127008247163	4.6	0.0004745890793294466	5.2
1989-02-12	-0.0645119551252582	-0.05189788568735998	0.07621652845709148	-0.01814196621518338	0.09578368178976417	4.8	0.0005127318414106374	0.0
1989-02-19	-0.0645119551252582	-0.05189788568735998	0.07621652845709148	-0.01814196621518338	0.09578368178976417	4.8	0.0005127318414106374	5.6
1989-02-26	-0.048639252577516334	-0.07870285860296389	-0.054244431775581685	0.06707250685764632	-0.012828075082064629	5.6	0.0006641030858712766	0.0
1989-03-05	-0.048639252577516334	-0.07870285860296389	-0.054244431775581685	0.06707250685764632	-0.012828075082064629	5.6	0.0006641030858712766	4.8
1989-03-12	-0.03820324436165179	-0.11203423346506568	-0.020913056913479892	0.07962618461174964	-0.025381752836167948	4.8	0.0006179132011549598	6.1
1989-03-19	-0.004808823654701477	-0.07242379867835935	-0.0645119551252582	-0.05189788568735998	0.07621652845709148	5.119999999999999	0.0008741544155122762	5.4
1989-03-26	0.004466212277902115	-0.0871241409876562	-0.03820324436165179	-0.11203423346506568	-0.020913056913479892	0.0	0.0010937076750024595	4.8
1989-04-02	-0.03690391365778678	-0.004808823654701477	-0.07242379867835935	-0.0645119551252582	-0.05189788568735998	4.7	0.0011279760969904855	0.0
1989-04-09	-0.03690391365778678	-0.004808823654701477	-0.07242379867835935	-0.0645119551252582	-0.05189788568735998	4.7	0.0011279760969904855	0.0
1989-04-16	-0.03690391365778678	-0.004808823654701477	-0.07242379867835935	-0.0645119551252582	-0.05189788568735998	4.7	0.0011279760969904855	4.7
1989-04-23	-0.03184644220954114	0.0	-0.0492676666935068	-0.048639252577516334	-0.07870285860296389	4.7	0.0011629949394361607	4.7
1989-04-30	-0.017625587739580006	0.004466212277902115	-0.0871241409876562	-0.03820324436165179	-0.11203423346506568	4.7	0.0012353158761689	5.5
1989-05-07	-0.0043084770030098465	-0.017625587739580006	0.004466212277902115	-0.0871241409876562	-0.03820324436165179	5.0	0.0012726338013398285	4.7
1989-05-14	-0.012698669061498968	-0.017467852464683964	-0.041712737312488264	0.0	-0.07242379867835935	4.7	0.0013893109579919338	4.9
1989-05-21	-0.02937597956596705	-0.00873339933042161	-0.03184644220954114	0.0	-0.0492676666935068	0.0	0.0015132335505867345	4.7
1989-05-28	-0.03313644115618497	-0.0043084770030098465	-0.017625587739580006	0.004466212277902115	-0.0871241409876562	4.7	0.0015999734552491075	4.7
1989-06-04	-0.016564429006360015	-0.004232724668660093	-0.021738201352622943	-0.03690391365778678	-0.004808823654701477	4.7	0.0015132335505867345	4.9
1989-06-11	-0.008281740692282602	-0.012698669061498968	-0.017467852464683964	-0.041712737312488264	0.0	0.0	0.0014711084268870425	0.0
1989-06-18	-0.008281740692282602	-0.012698669061498968	-0.017467852464683964	-0.041712737312488264	0.0	0.0	0.0014711084268870425	4.9
1989-06-25	0.016564429006360015	-0.02937597956596705	-0.00873339933042161	-0.03184644220954114	0.0	4.9	0.0013496236334763312	4.6
1989-07-02	0.07467538730787726	-0.016564429006360015	-0.004232724668660093	-0.021738201352622943	-0.03690391365778678	4.55	0.0009033994040735252	4.7
1989-07-09	0.11309506700894112	0.016564429006360015	-0.02937597956596705	-0.00873339933042161	-0.03184644220954114	4.65	0.0006179132011549598	5.2
1989-07-16	0.037822999070899366	0.0449766447704294	0.07535217587625231	-0.008281740692282602	-0.012698669061498968	4.7	0.0004933887288495511	0.0
1989-07-23	0.037822999070899366	0.0449766447704294	0.07535217587625231	-0.008281740692282602	-0.012698669061498968	4.7	0.0004933887288495511	0.0
1989-07-30	0.037822999070899366	0.0449766447704294	0.07535217587625231	-0.008281740692282602	-0.012698669061498968	4.7	0.0004933887288495511	0.0
1989-08-06	0.037822999070899366	0.0449766447704294	0.07535217587625231	-0.008281740692282602	-0.012698669061498968	4.7	0.0004933887288495511	0.0
1989-08-13	0.037822999070899366	0.0449766447704294	0.07535217587625231	-0.008281740692282602	-0.012698669061498968	4.7	0.0004933887288495511	0.0
1989-08-20	0.037822999070899366	0.0449766447704294	0.07535217587625231	-0.008281740692282602	-0.012698669061498968	4.7	0.0004933887288495511	0.0
1989-08-27	0.037822999070899366	0.0449766447704294	0.07535217587625231	-0.008281740692282602	-0.012698669061498968	4.7	0.0004933887288495511	5.3
